2019-05-09 18:35:27,1701000
2019-05-09 18:35:43,1701000
2019-05-09 18:36:02,1695000
2019-05-09 18:36:24,1695000
2019-05-09 18:36:40,1695000
2019-05-09 18:36:56,1693000
2019-05-09 18:37:19,1728000
2019-05-09 18:38:15,1728000
2019-05-09 18:38:38,1728000
2019-05-09 18:39:02,1759000
2019-05-09 18:40:05,1759000
2019-05-09 18:40:37,1783000
2019-05-09 18:41:50,1873000
2019-05-09 18:43:45,2357000
2019-05-09 18:44:13,2357000
2019-05-09 18:44:30,2357000
