2019-05-09 18:35:27,0.00000213,0.00000044,,,,,,,,,,,,0.00000018,0.00000113,,,0.00000827,0.00000001,,,,0.00001914,0.00002131,0.00000025,,,,0.00000001,,0.00000014,,,0.00000266,,,,,,0.00000332,0.00003298,0.00437782,
2019-05-09 18:35:43,0.00000213,0.00000044,,,,,,,,,,,,0.00000018,0.00000113,,,0.00000827,0.00000001,,,,0.00001914,0.00002131,0.00000025,,,,0.00000001,,0.00000014,,,0.00000266,,,,,,0.00000332,0.00003298,0.00437782,
2019-05-09 18:36:02,0.00000213,0.00000044,,,,,,,,,,,,0.00000018,0.00000113,,,0.00000827,0.00000001,,,,0.00001914,0.00002131,0.00000025,,,,0.00000001,,0.00000014,,,0.00000266,,,,,,0.00000332,0.00003298,0.00437782,
2019-05-09 18:36:24,0.00000213,0.00000044,,,,,,,,,,,,0.00000018,0.00000113,,,0.00000827,0.00000001,,,,0.00001914,0.00002131,0.00000025,,,,0.00000001,,0.00000014,,,0.00000266,,,,,,0.00000332,0.00003298,0.00437782,
2019-05-09 18:36:40,0.00000212,0.00000044,,,,,,,,,,,,0.00000020,0.00000113,,,0.00001102,0.00000001,,,,0.00001661,0.00001668,0.00000030,,,,0.00000001,,0.00000021,,,0.00000260,,,,,,0.00000369,0.00001983,0.00447722,
2019-05-09 18:36:56,0.00000212,0.00000044,,,,,,,,,,,,0.00000020,0.00000113,,,0.00001102,0.00000001,,,,0.00001661,0.00001668,0.00000030,,,,0.00000001,,0.00000021,,,0.00000260,,,,,,0.00000369,0.00001983,0.00447722,
2019-05-09 18:37:19,0.00000212,0.00000044,,,,,,,,,,,,0.00000020,0.00000113,,,0.00001102,0.00000001,,,,0.00001661,0.00001668,0.00000030,,,,0.00000001,,0.00000021,,,0.00000260,,,,,,0.00000369,0.00001983,0.00447722,
2019-05-09 18:38:15,0.00000212,0.00000044,,,,,,,,,,,,0.00000020,0.00000113,,,0.00001102,0.00000001,,,,0.00001661,0.00001668,0.00000030,,,,0.00000001,,0.00000021,,,0.00000260,,,,,,0.00000369,0.00001983,0.00447722,
2019-05-09 18:38:38,0.00000212,0.00000057,,,,,,,,,,,,0.00000021,0.00000119,,,0.00001112,0.00000001,,,,0.00001661,0.00002064,0.00000032,,,,0.00000001,,0.00000027,,,0.00000296,,,,,,0.00000369,0.00001359,0.00400798,
2019-05-09 18:39:02,0.00000212,0.00000057,,,,,,,,,,,,0.00000021,0.00000119,,,0.00001112,0.00000001,,,,0.00001661,0.00002064,0.00000032,,,,0.00000001,,0.00000027,,,0.00000296,,,,,,0.00000369,0.00001359,0.00400798,
2019-05-09 18:40:05,0.00000212,0.00000057,,,,,,,,,,,,0.00000021,0.00000119,,,0.00001112,0.00000001,,,,0.00001661,0.00002064,0.00000032,,,,0.00000001,,0.00000027,,,0.00000296,,,,,,0.00000369,0.00001359,0.00400798,
2019-05-09 18:40:37,0.00000212,0.00000057,,,,,,,,,,,,0.00000021,0.00000119,,,0.00001112,0.00000001,,,,0.00001661,0.00002064,0.00000032,,,,0.00000001,,0.00000027,,,0.00000296,,,,,,0.00000369,0.00001359,0.00400798,
2019-05-09 18:41:50,0.00000212,0.00000057,,,,,,,,,,,,0.00000021,0.00000119,,,0.00001112,0.00000001,,,,0.00001661,0.00002064,0.00000032,,,,0.00000001,,0.00000027,,,0.00000296,,,,,,0.00000369,0.00001359,0.00400798,
2019-05-09 18:43:45,0.00000212,0.00000057,,,,,,,,,,,,0.00000016,0.00000120,,,0.00001191,0.00000001,,,,0.00001509,0.00001516,0.00000036,,,,0.00000001,,0.00000036,,,0.00000345,,,,,,0.00000413,0.00001220,0.00393313,
2019-05-09 18:44:13,0.00000212,0.00000057,,,,,,,,,,,,0.00000016,0.00000120,,,0.00001191,0.00000001,,,,0.00001509,0.00001516,0.00000036,,,,0.00000001,,0.00000036,,,0.00000345,,,,,,0.00000413,0.00001220,0.00393313,
2019-05-09 18:44:30,0.00000212,0.00000069,,,,,,,,,,,,0.00000016,0.00000124,,,0.00001191,0.00000001,,,,0.00001509,0.00001429,0.00000029,,,,0.00000001,,0.00000036,,,0.00000200,,,,,,0.00000413,0.00001507,0.00408422,
